date,division,games_played,isWinner,losses,pct,team_name,team_short_name,wins
2018-03-31,National League East,3,True,1,.667,Atlanta Braves,Atlanta,2
2018-03-31,American League East,3,False,2,.333,Tampa Bay Rays,Tampa Bay,1
2018-03-31,National League East,3,False,2,.333,Philadelphia Phillies,Philadelphia,1
2018-04-02,National League Central,4,True,2,.500,St. Louis Cardinals,St. Louis,2
2018-04-02,National League Central,4,False,1,.750,Milwaukee Brewers,Milwaukee,3
2018-04-02,National League Central,4,True,3,.250,Cincinnati Reds,Cincinnati,1
2018-04-02,American League East,4,False,3,.250,Baltimore Orioles,Baltimore,1
2018-04-03,National League East,4,False,3,.250,Philadelphia Phillies,Philadelphia,1
2018-04-02,National League West,4,True,1,.750,Arizona Diamondbacks,Arizona,3
2018-04-02,American League Central,4,True,2,.500,Cleveland Indians,Cleveland,2
2018-04-02,National League West,4,True,2,.500,Colorado Rockies,Colorado,2
2018-04-02,National League West,4,False,4,.000,San Diego Padres,San Diego,0
2018-04-03,American League Central,4,True,3,.250,Kansas City Royals,Kansas City,1
2018-04-03,American League West,4,True,1,.750,Seattle Mariners,Seattle,3
2018-04-03,National League East,4,True,1,.750,New York Mets,NY Mets,3
2018-04-02,National League East,4,True,0,1.000,Washington Nationals,Washington,4
2018-04-02,National League East,4,False,2,.500,Atlanta Braves,Atlanta,2
2018-04-02,American League Central,4,True,3,.250,Detroit Tigers,Detroit,1
2018-04-02,American League Central,4,False,2,.500,Minnesota Twins,Minnesota,2
2018-04-01,American League East,4,False,2,.500,New York Yankees,NY Yankees,2
2018-04-01,American League East,4,True,2,.500,Toronto Blue Jays,Toronto,2
2018-04-01,American League East,4,True,1,.750,Boston Red Sox,Boston,3
2018-04-01,American League East,4,False,3,.250,Tampa Bay Rays,Tampa Bay,1
2018-04-01,National League Central,4,False,2,.500,Chicago Cubs,Chi Cubs,2
2018-04-01,National League East,4,True,2,.500,Miami Marlins,Miami,2
2018-04-01,American League West,4,True,1,.750,Houston Astros,Houston,3
2018-04-02,National League Central,4,True,0,1.000,Pittsburgh Pirates,Pittsburgh,4
2018-04-01,American League West,4,False,3,.250,Texas Rangers,Texas,1
2018-04-03,American League Central,4,False,2,.500,Chicago White Sox,Chi White Sox,2
2018-04-01,American League West,4,False,3,.250,Oakland Athletics,Oakland,1
2018-04-01,National League West,4,True,2,.500,Los Angeles Dodgers,LA Dodgers,2
2018-04-01,National League West,4,False,2,.500,San Francisco Giants,San Francisco,2
2018-04-01,American League West,4,True,1,.750,Los Angeles Angels,LA Angels,3
2018-04-03,American League Central,5,False,3,.400,Cleveland Indians,Cleveland,2
2018-04-04,American League West,5,False,2,.600,Seattle Mariners,Seattle,3
2018-04-03,National League East,5,False,1,.800,Washington Nationals,Washington,4
2018-04-03,National League East,5,True,2,.600,Atlanta Braves,Atlanta,3
2018-04-03,National League Central,5,False,3,.400,St. Louis Cardinals,St. Louis,2
2018-04-04,National League East,5,True,1,.800,New York Mets,NY Mets,4
2018-04-04,National League East,5,False,4,.200,Philadelphia Phillies,Philadelphia,1
2018-04-03,National League Central,5,True,1,.800,Milwaukee Brewers,Milwaukee,4
2018-04-03,National League West,5,True,4,.200,San Diego Padres,San Diego,1
2018-04-03,American League East,5,False,4,.200,Baltimore Orioles,Baltimore,1
2018-04-03,National League West,5,False,3,.400,Colorado Rockies,Colorado,2
2018-04-04,American League Central,5,True,2,.600,Chicago White Sox,Chi White Sox,3
2018-04-03,National League West,5,True,1,.800,Arizona Diamondbacks,Arizona,4
2018-04-02,American League West,5,False,4,.200,Texas Rangers,Texas,1
2018-04-05,National League Central,5,False,4,.200,Cincinnati Reds,Cincinnati,1
2018-04-02,National League Central,5,False,3,.400,Chicago Cubs,Chi Cubs,2
2018-04-02,American League East,5,True,2,.600,Toronto Blue Jays,Toronto,3
2018-04-02,American League West,5,True,1,.800,Houston Astros,Houston,4
2018-04-02,American League East,5,True,1,.800,Boston Red Sox,Boston,4
2018-04-06,American League Central,5,False,4,.200,Kansas City Royals,Kansas City,1
2018-04-02,National League West,5,False,3,.400,Los Angeles Dodgers,LA Dodgers,2
2018-04-04,American League Central,5,True,2,.600,Minnesota Twins,Minnesota,3
2018-04-02,National League East,5,False,3,.400,Miami Marlins,Miami,2
2018-04-04,National League Central,5,False,1,.800,Pittsburgh Pirates,Pittsburgh,4
2018-04-03,National League West,5,False,3,.400,San Francisco Giants,San Francisco,2
2018-04-02,American League West,5,True,3,.400,Oakland Athletics,Oakland,2
2018-04-02,American League West,5,False,2,.600,Los Angeles Angels,LA Angels,3
2018-04-03,American League Central,5,False,4,.200,Detroit Tigers,Detroit,1
2018-04-03,American League East,5,True,2,.600,New York Yankees,NY Yankees,3
2018-04-03,American League East,5,False,4,.200,Tampa Bay Rays,Tampa Bay,1
2018-04-05,National League Central,6,True,1,.833,Pittsburgh Pirates,Pittsburgh,5
2018-04-04,National League West,6,True,3,.500,San Francisco Giants,San Francisco,3
2018-04-04,National League Central,6,True,3,.500,St. Louis Cardinals,St. Louis,3
2018-04-04,National League Central,6,False,2,.667,Milwaukee Brewers,Milwaukee,4
2018-04-07,American League Central,6,True,4,.333,Kansas City Royals,Kansas City,2
2018-04-05,American League Central,6,True,2,.667,Minnesota Twins,Minnesota,4
2018-04-04,National League West,6,False,5,.167,San Diego Padres,San Diego,1
2018-04-05,National League East,6,True,1,.833,New York Mets,NY Mets,5
2018-04-05,National League East,6,True,4,.333,Philadelphia Phillies,Philadelphia,2
2018-04-06,National League Central,6,False,5,.167,Cincinnati Reds,Cincinnati,1
2018-04-05,American League Central,6,True,4,.333,Detroit Tigers,Detroit,2
2018-04-05,American League Central,6,False,3,.500,Chicago White Sox,Chi White Sox,3
2018-04-05,American League West,6,False,3,.500,Seattle Mariners,Seattle,3
2018-04-04,National League West,6,True,3,.500,Colorado Rockies,Colorado,3
2018-04-03,American League East,6,True,2,.667,Toronto Blue Jays,Toronto,4
2018-04-04,National League East,6,False,2,.667,Washington Nationals,Washington,4
2018-04-03,American League East,6,True,1,.833,Boston Red Sox,Boston,5
2018-04-03,National League East,6,False,4,.333,Miami Marlins,Miami,2
2018-04-03,American League West,6,True,1,.833,Houston Astros,Houston,5
2018-04-03,National League West,6,False,4,.333,Los Angeles Dodgers,LA Dodgers,2
2018-04-03,American League West,6,True,4,.333,Texas Rangers,Texas,2
2018-04-03,American League West,6,False,4,.333,Oakland Athletics,Oakland,2
2018-04-03,American League West,6,True,2,.667,Los Angeles Angels,LA Angels,4
2018-04-04,National League East,6,True,2,.667,Atlanta Braves,Atlanta,4
2018-04-05,National League Central,6,True,3,.500,Chicago Cubs,Chi Cubs,3
2018-04-04,American League Central,6,False,4,.333,Cleveland Indians,Cleveland,2
2018-04-04,National League West,6,True,1,.833,Arizona Diamondbacks,Arizona,5
2018-04-04,American League East,6,True,2,.667,New York Yankees,NY Yankees,4
2018-04-04,American League East,6,False,5,.167,Baltimore Orioles,Baltimore,1
2018-04-04,American League East,6,False,5,.167,Tampa Bay Rays,Tampa Bay,1
2018-04-07,American League West,7,True,3,.571,Seattle Mariners,Seattle,4
2018-04-05,National League Central,7,False,3,.571,Milwaukee Brewers,Milwaukee,4
2018-04-06,National League East,7,True,2,.714,Atlanta Braves,Atlanta,5
2018-04-07,National League Central,7,True,5,.286,Cincinnati Reds,Cincinnati,2
2018-04-08,American League Central,7,False,5,.286,Kansas City Royals,Kansas City,2
2018-04-07,American League Central,7,False,3,.571,Minnesota Twins,Minnesota,4
2018-04-06,National League Central,7,True,1,.857,Pittsburgh Pirates,Pittsburgh,6
2018-04-06,National League Central,7,False,4,.429,Chicago Cubs,Chi Cubs,3
2018-04-07,National League East,7,True,4,.429,Philadelphia Phillies,Philadelphia,3
2018-04-07,National League East,7,True,1,.857,New York Mets,NY Mets,6
2018-04-07,American League Central,7,True,4,.429,Detroit Tigers,Detroit,3
2018-04-07,American League Central,7,False,4,.429,Chicago White Sox,Chi White Sox,3
2018-04-06,American League Central,7,True,4,.429,Cleveland Indians,Cleveland,3
2018-04-07,National League West,7,True,3,.571,San Francisco Giants,San Francisco,4
2018-04-04,American League West,7,True,4,.429,Oakland Athletics,Oakland,3
2018-04-05,National League West,7,True,1,.857,Arizona Diamondbacks,Arizona,6
2018-04-04,American League West,7,True,2,.714,Los Angeles Angels,LA Angels,5
2018-04-04,National League West,7,False,5,.286,Los Angeles Dodgers,LA Dodgers,2
2018-04-05,National League East,7,False,5,.286,Miami Marlins,Miami,2
2018-04-04,American League West,7,False,5,.286,Texas Rangers,Texas,2
2018-04-05,National League Central,7,False,4,.429,St. Louis Cardinals,St. Louis,3
2018-04-05,National League West,7,True,3,.571,Colorado Rockies,Colorado,4
2018-04-05,American League East,7,True,1,.857,Boston Red Sox,Boston,6
2018-04-05,American League East,7,False,6,.143,Tampa Bay Rays,Tampa Bay,1
2018-04-05,National League West,7,False,6,.143,San Diego Padres,San Diego,1
2018-04-05,American League East,7,True,5,.286,Baltimore Orioles,Baltimore,2
2018-04-05,National League East,7,False,3,.571,Washington Nationals,Washington,4
2018-04-05,American League East,7,False,3,.571,New York Yankees,NY Yankees,4
2018-04-04,American League West,7,True,1,.857,Houston Astros,Houston,6
2018-04-04,American League East,7,False,3,.571,Toronto Blue Jays,Toronto,4
2018-04-07,National League West,8,False,6,.250,Los Angeles Dodgers,LA Dodgers,2
2018-04-09,American League West,8,False,4,.500,Seattle Mariners,Seattle,4
2018-04-07,American League Central,8,False,5,.375,Cleveland Indians,Cleveland,3
2018-04-07,National League Central,8,False,2,.750,Pittsburgh Pirates,Pittsburgh,6
2018-04-07,National League Central,8,True,4,.500,Chicago Cubs,Chi Cubs,4
2018-04-09,American League Central,8,False,4,.500,Minnesota Twins,Minnesota,4
2018-04-07,National League East,8,False,3,.625,Atlanta Braves,Atlanta,5
2018-04-08,National League East,8,True,1,.875,New York Mets,NY Mets,7
2018-04-08,National League West,8,False,4,.500,San Francisco Giants,San Francisco,4
2018-04-08,National League Central,8,False,6,.250,Cincinnati Reds,Cincinnati,2
2018-04-08,American League Central,8,False,5,.375,Chicago White Sox,Chi White Sox,3
2018-04-07,National League East,8,False,6,.250,Miami Marlins,Miami,2
2018-04-08,National League East,8,False,5,.375,Philadelphia Phillies,Philadelphia,3
2018-04-07,National League Central,8,True,4,.500,St. Louis Cardinals,St. Louis,4
2018-04-09,American League Central,8,True,5,.375,Kansas City Royals,Kansas City,3
2018-04-06,National League West,8,False,4,.500,Colorado Rockies,Colorado,4
2018-04-06,American League East,8,True,5,.375,Baltimore Orioles,Baltimore,3
2018-04-06,American League East,8,False,4,.500,New York Yankees,NY Yankees,4
2018-04-05,American League West,8,False,5,.375,Oakland Athletics,Oakland,3
2018-04-06,American League East,8,True,3,.625,Toronto Blue Jays,Toronto,5
2018-04-07,National League West,8,False,2,.750,Arizona Diamondbacks,Arizona,6
2018-04-06,National League Central,8,True,3,.625,Milwaukee Brewers,Milwaukee,5
2018-04-06,National League West,8,True,6,.250,San Diego Padres,San Diego,2
2018-04-05,American League West,8,True,5,.375,Texas Rangers,Texas,3
2018-04-08,American League Central,8,True,4,.500,Detroit Tigers,Detroit,4
2018-04-07,American League East,8,True,1,.875,Boston Red Sox,Boston,7
2018-04-07,American League East,8,False,7,.125,Tampa Bay Rays,Tampa Bay,1
2018-04-06,American League West,8,True,2,.750,Los Angeles Angels,LA Angels,6
2018-04-07,National League East,8,False,4,.500,Washington Nationals,Washington,4
2018-04-06,American League West,8,False,2,.750,Houston Astros,Houston,6
2018-04-08,National League West,9,True,2,.778,Arizona Diamondbacks,Arizona,7
2018-04-08,National League Central,9,False,5,.444,St. Louis Cardinals,St. Louis,4
2018-04-08,National League East,9,True,3,.667,Atlanta Braves,Atlanta,6
2018-04-08,National League West,9,True,6,.333,Los Angeles Dodgers,LA Dodgers,3
2018-04-10,American League West,9,True,4,.556,Seattle Mariners,Seattle,5
2018-04-10,American League Central,9,False,6,.333,Kansas City Royals,Kansas City,3
2018-04-09,American League Central,9,False,6,.333,Chicago White Sox,Chi White Sox,3
2018-04-09,American League Central,9,False,5,.444,Detroit Tigers,Detroit,4
2018-04-09,National League Central,9,False,7,.222,Cincinnati Reds,Cincinnati,2
2018-04-09,National League East,9,True,5,.444,Philadelphia Phillies,Philadelphia,4
2018-04-09,National League East,9,True,1,.889,New York Mets,NY Mets,8
2018-04-10,American League Central,9,True,4,.556,Minnesota Twins,Minnesota,5
2018-04-09,National League West,9,False,5,.444,San Francisco Giants,San Francisco,4
2018-04-08,National League East,9,False,5,.444,Washington Nationals,Washington,4
2018-04-08,National League Central,9,True,4,.556,Chicago Cubs,Chi Cubs,5
2018-04-07,National League Central,9,False,4,.556,Milwaukee Brewers,Milwaukee,5
2018-04-07,American League East,9,True,4,.556,New York Yankees,NY Yankees,5
2018-04-07,American League East,9,False,4,.556,Toronto Blue Jays,Toronto,5
2018-04-07,National League West,9,True,4,.556,Colorado Rockies,Colorado,5
2018-04-07,American League West,9,False,3,.667,Los Angeles Angels,LA Angels,6
2018-04-07,American League West,9,True,2,.778,Houston Astros,Houston,7
2018-04-07,American League East,9,False,6,.333,Baltimore Orioles,Baltimore,3
2018-04-06,American League West,9,False,6,.333,Oakland Athletics,Oakland,3
2018-04-06,American League West,9,False,6,.333,Texas Rangers,Texas,3
2018-04-07,National League West,9,False,7,.222,San Diego Padres,San Diego,2
2018-04-08,American League East,9,True,1,.889,Boston Red Sox,Boston,8
2018-04-08,National League East,9,True,6,.333,Miami Marlins,Miami,3
2018-04-08,American League Central,9,True,5,.444,Cleveland Indians,Cleveland,4
2018-04-08,National League Central,9,True,2,.778,Pittsburgh Pirates,Pittsburgh,7
2018-04-08,American League East,9,False,8,.111,Tampa Bay Rays,Tampa Bay,1
2018-04-10,National League West,10,True,6,.400,Los Angeles Dodgers,LA Dodgers,4
2018-04-09,National League West,10,True,2,.800,Arizona Diamondbacks,Arizona,8
2018-04-11,American League Central,10,False,7,.300,Kansas City Royals,Kansas City,3
2018-04-10,American League Central,10,False,7,.300,Chicago White Sox,Chi White Sox,3
2018-04-11,American League West,10,True,4,.600,Seattle Mariners,Seattle,6
2018-04-10,National League Central,10,True,2,.800,Pittsburgh Pirates,Pittsburgh,8
2018-04-08,National League Central,10,False,5,.500,Milwaukee Brewers,Milwaukee,5
2018-04-10,National League Central,10,False,8,.200,Cincinnati Reds,Cincinnati,2
2018-04-10,National League East,10,True,5,.500,Philadelphia Phillies,Philadelphia,5
2018-04-10,National League East,10,True,1,.900,New York Mets,NY Mets,9
2018-04-11,American League Central,10,True,4,.600,Minnesota Twins,Minnesota,6
2018-04-10,National League West,10,True,5,.500,San Francisco Giants,San Francisco,5
2018-04-10,National League Central,10,False,5,.500,Chicago Cubs,Chi Cubs,5
2018-04-10,American League East,10,True,1,.900,Boston Red Sox,Boston,9
2018-04-10,American League Central,10,False,6,.400,Detroit Tigers,Detroit,4
2018-04-09,National League East,10,False,4,.600,Atlanta Braves,Atlanta,6
2018-04-08,American League East,10,False,5,.500,New York Yankees,NY Yankees,5
2018-04-08,American League West,10,True,3,.700,Los Angeles Angels,LA Angels,7
2018-04-09,National League East,10,True,5,.500,Washington Nationals,Washington,5
2018-04-07,American League West,10,True,6,.400,Texas Rangers,Texas,4
2018-04-08,National League West,10,False,5,.500,Colorado Rockies,Colorado,5
2018-04-09,American League East,10,True,8,.200,Tampa Bay Rays,Tampa Bay,2
2018-04-07,American League West,10,True,6,.400,Oakland Athletics,Oakland,4
2018-04-09,National League Central,10,False,6,.400,St. Louis Cardinals,St. Louis,4
2018-04-08,American League East,10,True,6,.400,Baltimore Orioles,Baltimore,4
2018-04-08,National League West,10,False,8,.200,San Diego Padres,San Diego,2
2018-04-08,American League East,10,True,4,.600,Toronto Blue Jays,Toronto,6
2018-04-09,National League East,10,False,7,.300,Miami Marlins,Miami,3
2018-04-08,American League West,10,True,2,.800,Houston Astros,Houston,8
2018-04-09,American League Central,10,True,5,.500,Cleveland Indians,Cleveland,5
2018-04-09,American League West,11,True,3,.727,Los Angeles Angels,LA Angels,8
2018-04-08,American League West,11,False,7,.364,Oakland Athletics,Oakland,4
2018-04-10,National League Central,11,True,6,.455,St. Louis Cardinals,St. Louis,5
2018-04-11,National League East,11,True,1,.909,New York Mets,NY Mets,10
2018-04-12,American League Central,11,True,4,.636,Minnesota Twins,Minnesota,7
2018-04-11,American League East,11,False,2,.818,Boston Red Sox,Boston,9
2018-04-10,National League West,11,False,3,.727,Arizona Diamondbacks,Arizona,8
2018-04-08,American League West,11,False,7,.364,Texas Rangers,Texas,4
2018-04-11,National League Central,11,False,3,.727,Pittsburgh Pirates,Pittsburgh,8
2018-04-11,National League Central,11,True,5,.545,Chicago Cubs,Chi Cubs,6
2018-04-12,American League Central,11,False,8,.273,Kansas City Royals,Kansas City,3
2018-04-11,National League West,11,False,6,.455,San Francisco Giants,San Francisco,5
2018-04-10,National League East,11,False,8,.273,Miami Marlins,Miami,3
2018-04-09,National League Central,11,True,5,.545,Milwaukee Brewers,Milwaukee,6
2018-04-09,American League West,11,True,2,.818,Houston Astros,Houston,9
2018-04-09,American League East,11,False,7,.364,Baltimore Orioles,Baltimore,4
2018-04-11,National League East,11,True,5,.545,Philadelphia Phillies,Philadelphia,6
2018-04-09,National League West,11,True,8,.273,San Diego Padres,San Diego,3
2018-04-09,National League West,11,False,6,.455,Colorado Rockies,Colorado,5
2018-04-09,American League East,11,True,4,.636,Toronto Blue Jays,Toronto,7
2018-04-10,American League East,11,True,8,.273,Tampa Bay Rays,Tampa Bay,3
2018-04-11,National League West,11,False,7,.364,Los Angeles Dodgers,LA Dodgers,4
2018-04-10,American League Central,11,True,5,.545,Cleveland Indians,Cleveland,6
2018-04-10,National League East,11,False,5,.545,Atlanta Braves,Atlanta,6
2018-04-10,National League East,11,True,5,.545,Washington Nationals,Washington,6
2018-04-11,National League Central,11,False,9,.182,Cincinnati Reds,Cincinnati,2
2018-04-13,American League West,11,True,4,.636,Seattle Mariners,Seattle,7
2018-04-11,American League Central,11,True,7,.364,Chicago White Sox,Chi White Sox,4
2018-04-10,American League East,11,False,6,.455,New York Yankees,NY Yankees,5
2018-04-11,American League Central,11,False,7,.364,Detroit Tigers,Detroit,4
2018-04-11,American League East,12,True,6,.500,New York Yankees,NY Yankees,6
2018-04-17,American League Central,12,False,5,.583,Minnesota Twins,Minnesota,7
2018-04-12,National League Central,12,False,6,.500,Chicago Cubs,Chi Cubs,6
2018-04-12,American League Central,12,False,8,.333,Detroit Tigers,Detroit,4
2018-04-12,National League Central,12,False,10,.167,Cincinnati Reds,Cincinnati,2
2018-04-12,American League East,12,True,2,.833,Boston Red Sox,Boston,10
2018-04-12,American League Central,12,False,8,.333,Chicago White Sox,Chi White Sox,4
2018-04-13,National League East,12,True,1,.917,New York Mets,NY Mets,11
2018-04-13,American League Central,12,False,9,.250,Kansas City Royals,Kansas City,3
2018-04-13,National League West,12,False,8,.333,Los Angeles Dodgers,LA Dodgers,4
2018-04-14,American League West,12,True,4,.667,Seattle Mariners,Seattle,8
2018-04-11,National League East,12,False,9,.250,Miami Marlins,Miami,3
2018-04-12,National League Central,12,True,3,.750,Pittsburgh Pirates,Pittsburgh,9
2018-04-12,National League West,12,True,6,.500,San Francisco Giants,San Francisco,6
2018-04-13,National League East,12,True,5,.583,Philadelphia Phillies,Philadelphia,7
2018-04-09,American League West,12,False,8,.333,Texas Rangers,Texas,4
2018-04-10,American League West,12,False,3,.750,Houston Astros,Houston,9
2018-04-10,National League Central,12,False,6,.500,Milwaukee Brewers,Milwaukee,6
2018-04-10,National League West,12,True,8,.333,San Diego Padres,San Diego,4
2018-04-10,National League West,12,False,7,.417,Colorado Rockies,Colorado,5
2018-04-10,American League West,12,False,8,.333,Oakland Athletics,Oakland,4
2018-04-11,National League East,12,True,5,.583,Atlanta Braves,Atlanta,7
2018-04-11,National League East,12,False,6,.500,Washington Nationals,Washington,6
2018-04-11,National League Central,12,False,7,.417,St. Louis Cardinals,St. Louis,5
2018-04-10,American League East,12,True,4,.667,Toronto Blue Jays,Toronto,8
2018-04-10,American League West,12,True,3,.750,Los Angeles Angels,LA Angels,9
2018-04-11,American League Central,12,True,5,.583,Cleveland Indians,Cleveland,7
2018-04-11,National League West,12,True,3,.750,Arizona Diamondbacks,Arizona,9
2018-04-10,American League East,12,False,8,.333,Baltimore Orioles,Baltimore,4
2018-04-11,American League East,12,False,9,.250,Tampa Bay Rays,Tampa Bay,3
2018-04-13,American League East,13,True,2,.846,Boston Red Sox,Boston,11
2018-04-14,National League East,13,True,5,.615,Philadelphia Phillies,Philadelphia,8
2018-04-13,American League Central,13,False,9,.308,Detroit Tigers,Detroit,4
2018-04-13,National League West,13,False,7,.462,San Francisco Giants,San Francisco,6
2018-04-10,American League West,13,False,9,.308,Texas Rangers,Texas,4
2018-04-13,National League Central,13,False,4,.692,Pittsburgh Pirates,Pittsburgh,9
2018-04-13,National League East,13,True,9,.308,Miami Marlins,Miami,4
2018-04-13,National League West,13,True,3,.769,Arizona Diamondbacks,Arizona,10
2018-04-14,National League West,13,False,9,.308,Los Angeles Dodgers,LA Dodgers,4
